#id;characters;meanings;firstReading;readings;partsOfSpeech;level;url
2673;気分;Feeling, Mood;きぶん;きぶん;noun;4;https://www.wanikani.com/vocabulary/%E6%B0%97%E5%88%86
2695;花火;Fireworks;はなび;はなび;noun;4;https://www.wanikani.com/vocabulary/%E8%8A%B1%E7%81%AB
2648;先ず;First Of All, To Start With, Firstly, To Begin With;まず;まず;adverb;4;https://www.wanikani.com/vocabulary/%E5%85%88%E3%81%9A
2665;一年生;First Year Student;いちねんせい;いちねんせい;noun;4;https://www.wanikani.com/vocabulary/%E4%B8%80%E5%B9%B4%E7%94%9F
2682;五百;Five Hundred;ごひゃく;ごひゃく;numeral;4;https://www.wanikani.com/vocabulary/%E4%BA%94%E7%99%BE
2727;平ら;Flat;たいら;たいら;noun, な adjective;4;https://www.wanikani.com/vocabulary/%E5%B9%B3%E3%82%89
2694;花;Flower;はな;はな;noun;4;https://www.wanikani.com/vocabulary/%E8%8A%B1
2707;足;Foot, Leg;あし;あし;noun;4;https://www.wanikani.com/vocabulary/%E8%B6%B3
2566;四十;Forty;よんじゅう;よんじゅう;numeral;4;https://www.wanikani.com/vocabulary/%E5%9B%9B%E5%8D%81
2681;四百;Four Hundred;よんひゃく;よんひゃく;numeral;4;https://www.wanikani.com/vocabulary/%E5%9B%9B%E7%99%BE
2564;四つ;Four Things;よっつ;よっつ;numeral;4;https://www.wanikani.com/vocabulary/%E5%9B%9B%E3%81%A4
2565;四千;Four Thousand;よんせん;よんせん;numeral;4;https://www.wanikani.com/vocabulary/%E5%9B%9B%E5%8D%83
2563;四日;Fourth Day, Day Four, Four Days;よっか;よっか;noun;4;https://www.wanikani.com/vocabulary/%E5%9B%9B%E6%97%A5
2715;主人;Head Of Household, Husband, Head Of A Household, Head Of The Household, Landlord, Master;しゅじん;しゅじん;noun, の adjective;4;https://www.wanikani.com/vocabulary/%E4%B8%BB%E4%BA%BA
2647;休日;Holiday;きゅうじつ;きゅうじつ;noun;4;https://www.wanikani.com/vocabulary/%E4%BC%91%E6%97%A5
7522;百;Hundred, One Hundred;ひゃく;ひゃく;numeral;4;https://www.wanikani.com/vocabulary/%E7%99%BE
2731;氷;Ice;こおり;こおり;noun;4;https://www.wanikani.com/vocabulary/%E6%B0%B7
7729;丸ごと;In Its Entirety, Whole, Wholly, Entirely;まるごと;まるごと;adverb;4;https://www.wanikani.com/vocabulary/%E4%B8%B8%E3%81%94%E3%81%A8
2739;不正;Injustice, Unfairness, Dishonesty;ふせい;ふせい;noun, な adjective;4;https://www.wanikani.com/vocabulary/%E4%B8%8D%E6%AD%A3
2710;車内;Inside The Car, In The Car, In A Car, Inside A Car, Within The Car, Within A Car;しゃない;しゃない;noun, の adjective;4;https://www.wanikani.com/vocabulary/%E8%BB%8A%E5%86%85
5632;宝石;Jewel, Gem;ほうせき;ほうせき;noun, の adjective;4;https://www.wanikani.com/vocabulary/%E5%AE%9D%E7%9F%B3
2651;先月;Last Month;せんげつ;せんげつ;noun;4;https://www.wanikani.com/vocabulary/%E5%85%88%E6%9C%88
2667;去年;Last Year;きょねん;きょねん;noun;4;https://www.wanikani.com/vocabulary/%E5%8E%BB%E5%B9%B4
2568;左手;Left Hand;ひだりて;ひだりて;noun;4;https://www.wanikani.com/vocabulary/%E5%B7%A6%E6%89%8B
2659;文字;Letter (Of The Alphabet), Character, Letters, Characters, Letter;もじ;もじ;noun;4;https://www.wanikani.com/vocabulary/%E6%96%87%E5%AD%97
2721;一代;Lifetime, One Lifetime, Generation, One Generation;いちだい;いちだい;noun;4;https://www.wanikani.com/vocabulary/%E4%B8%80%E4%BB%A3
2714;主に;Mainly, Primarily;おもに;おもに;adverb;4;https://www.wanikani.com/vocabulary/%E4%B8%BB%E3%81%AB
2692;男;Man;おとこ;おとこ;noun;4;https://www.wanikani.com/vocabulary/%E7%94%B7
2716;仕方;Method, Way, Way Of Doing;しかた;しかた;noun;4;https://www.wanikani.com/vocabulary/%E4%BB%95%E6%96%B9
2680;百万;Million, One Million;ひゃくまん;ひゃくまん;numeral;4;https://www.wanikani.com/vocabulary/%E7%99%BE%E4%B8%87
2650;先々月;Month Before Last, The Month Before Last;せんせんげつ;せんせんげつ;noun;4;https://www.wanikani.com/vocabulary/%E5%85%88%E3%80%85%E6%9C%88
2702;月見;Moon Viewing;つきみ;つきみ;noun;4;https://www.wanikani.com/vocabulary/%E6%9C%88%E8%A6%8B
3501;名;Name, Reputation;な;な;noun;4;https://www.wanikani.com/vocabulary/%E5%90%8D
2725;号;Number, Edition, Model;ごう;ごう;noun, suffix;4;https://www.wanikani.com/vocabulary/%E5%8F%B7
2672;一気;One Breath, One Go, One Sitting;いっき;いっき;adverb;4;https://www.wanikani.com/vocabulary/%E4%B8%80%E6%B0%97
2730;一打;One Strike, One Stroke, One Hit;いちだ;いちだ;noun;4;https://www.wanikani.com/vocabulary/%E4%B8%80%E6%89%93
2679;一本気;One Track Mind, Single Mindedness;いっぽんぎ;いっぽんぎ;noun, な adjective;4;https://www.wanikani.com/vocabulary/%E4%B8%80%E6%9C%AC%E6%B0%97
2718;他;Other;ほか;ほか;noun, の adjective;4;https://www.wanikani.com/vocabulary/%E4%BB%96
2646;休止;Pause, Rest, Break;きゅうし;きゅうし;noun, する verb, の adjective;4;https://www.wanikani.com/vocabulary/%E4%BC%91%E6%AD%A2
2736;皿;Plate, Dish;さら;さら;noun;4;https://www.wanikani.com/vocabulary/%E7%9A%BF
2674;人気;Popular, Popularity;にんき;にんき;noun, な adjective, の adjective;4;https://www.wanikani.com/vocabulary/%E4%BA%BA%E6%B0%97
3404;切手;Postage Stamp, Stamp;きって;きって;noun;4;https://www.wanikani.com/vocabulary/%E5%88%87%E6%89%8B
2649;先;Previous, Ahead, Past, Former;さき;さき;noun, prefix, suffix, の adjective;4;https://www.wanikani.com/vocabulary/%E5%85%88
2704;赤;Red;あか;あか;noun;4;https://www.wanikani.com/vocabulary/%E8%B5%A4
7520;赤い;Red;あかい;あかい;い adjective;4;https://www.wanikani.com/vocabulary/%E8%B5%A4%E3%81%84
2644;休み;Rest, Break, Vacation, Holiday;やすみ;やすみ;noun;4;https://www.wanikani.com/vocabulary/%E4%BC%91%E3%81%BF
2560;右手;Right Hand;みぎて;みぎて;noun;4;https://www.wanikani.com/vocabulary/%E5%8F%B3%E6%89%8B
2712;二世;Second Generation;にせい;にせい;noun;4;https://www.wanikani.com/vocabulary/%E4%BA%8C%E4%B8%96
2677;本気;Serious, Seriousness;ほんき;ほんき;noun, な adjective, の adjective;4;https://www.wanikani.com/vocabulary/%E6%9C%AC%E6%B0%97
2732;かき氷;Shaved Ice;かきごおり;かきごおり;noun;4;https://www.wanikani.com/vocabulary/%E3%81%8B%E3%81%8D%E6%B0%B7
2703;貝;Shell, Shellfish, Clam;かい;かい;noun;4;https://www.wanikani.com/vocabulary/%E8%B2%9D
2708;不足;Shortage, Physical Shortage, Insufficient, Not Sufficient, Not Enough;ふそく;ふそく;noun, する verb, な adjective;4;https://www.wanikani.com/vocabulary/%E4%B8%8D%E8%B6%B3
2737;小皿;Small Plate, Small Dish, Little Plate, Little Dish;こざら;こざら;noun;4;https://www.wanikani.com/vocabulary/%E5%B0%8F%E7%9A%BF
2670;気;Spirit, Energy;き;き;noun;4;https://www.wanikani.com/vocabulary/%E6%B0%97
2585;石;Stone;いし;いし;noun;4;https://www.wanikani.com/vocabulary/%E7%9F%B3
2660;一文字;Straight Line;いちもんじ;いちもんじ;noun;4;https://www.wanikani.com/vocabulary/%E4%B8%80%E6%96%87%E5%AD%97
2722;代用;Substitution;だいよう;だいよう;noun, する verb, の adjective;4;https://www.wanikani.com/vocabulary/%E4%BB%A3%E7%94%A8
2656;名字;Surname, Last Name, Family Name;みょうじ;みょうじ;noun, の adjective;4;https://www.wanikani.com/vocabulary/%E5%90%8D%E5%AD%97
2653;先生;Teacher, Master, Doctor;せんせい;せんせい;noun;4;https://www.wanikani.com/vocabulary/%E5%85%88%E7%94%9F
2734;申し申し;Telephone Hello, Hello, Hello On Telephone;もうしもうし;もうしもうし, もしもし;interjection;4;https://www.wanikani.com/vocabulary/%E7%94%B3%E3%81%97%E7%94%B3%E3%81%97
2738;お礼;Thanks, Gratitude;おれい;おれい;noun;4;https://www.wanikani.com/vocabulary/%E3%81%8A%E7%A4%BC
2652;先日;The Other Day, A Few Days Ago, Other Day;せんじつ;せんじつ;noun;4;https://www.wanikani.com/vocabulary/%E5%85%88%E6%97%A5
2713;三世;Third Generation;さんせい;さんせい;noun;4;https://www.wanikani.com/vocabulary/%E4%B8%89%E4%B8%96
2686;糸;Thread;いと;いと;noun;4;https://www.wanikani.com/vocabulary/%E7%B3%B8
2706;足りる;To Be Enough, To Be Sufficient, To Suffice;たりる;たりる;intransitive verb, ichidan verb;4;https://www.wanikani.com/vocabulary/%E8%B6%B3%E3%82%8A%E3%82%8B
2671;気に入る;To Be Pleased, To Be Satisfied, To Be Happy;きにいる;きにいる;expression, godan verb;4;https://www.wanikani.com/vocabulary/%E6%B0%97%E3%81%AB%E5%85%A5%E3%82%8B
2723;写す;To Copy, To Photograph, To Take A Picture;うつす;うつす;transitive verb, godan verb;4;https://www.wanikani.com/vocabulary/%E5%86%99%E3%81%99
8660;出かける;To Go Out, To Leave;でかける;でかける;intransitive verb, ichidan verb;4;https://www.wanikani.com/vocabulary/%E5%87%BA%E3%81%8B%E3%81%91%E3%82%8B
2729;打つ;To Hit, To Pound, To Type;うつ;うつ;transitive verb, godan verb;4;https://www.wanikani.com/vocabulary/%E6%89%93%E3%81%A4
2578;生きる;To Live, To Be Alive, To Exist;いきる;いきる;intransitive verb, ichidan verb;4;https://www.wanikani.com/vocabulary/%E7%94%9F%E3%81%8D%E3%82%8B
8961;口にする;To Mention, To Say, To Eat, To Drink;くちにする;くちにする;transitive verb, expression;4;https://www.wanikani.com/vocabulary/%E5%8F%A3%E3%81%AB%E3%81%99%E3%82%8B
2720;代わる;To Replace, To Substitute For, To Substitute, To Be Replaced, To Be Substituted, To Be Substituted For;かわる;かわる;intransitive verb, godan verb;4;https://www.wanikani.com/vocabulary/%E4%BB%A3%E3%82%8F%E3%82%8B
2645;休む;To Rest, To Take Time Off;やすむ;やすむ;intransitive verb, godan verb;4;https://www.wanikani.com/vocabulary/%E4%BC%91%E3%82%80
2733;申す;To Say Humbly, To Say, To Humbly Say;もうす;もうす;transitive verb, godan verb;4;https://www.wanikani.com/vocabulary/%E7%94%B3%E3%81%99
2697;見る;To See, To Look;みる;みる;transitive verb, ichidan verb;4;https://www.wanikani.com/vocabulary/%E8%A6%8B%E3%82%8B
2699;見せる;To Show;みせる;みせる;transitive verb, ichidan verb;4;https://www.wanikani.com/vocabulary/%E8%A6%8B%E3%81%9B%E3%82%8B
2693;町;Town;まち;まち;noun;4;https://www.wanikani.com/vocabulary/%E7%94%BA
5631;宝;Treasure;たから;たから;noun;4;https://www.wanikani.com/vocabulary/%E5%AE%9D
7565;二十日;Twentieth Day, Day Twenty, Twenty Days;はつか;はつか;noun;4;https://www.wanikani.com/vocabulary/%E4%BA%8C%E5%8D%81%E6%97%A5
2683;二百;Two Hundred;にひゃく;にひゃく;numeral;4;https://www.wanikani.com/vocabulary/%E4%BA%8C%E7%99%BE
2696;花見;Viewing Cherry Blossoms, Sakura Viewing, Cherry Blossom Viewing;はなみ;はなみ;noun, する verb;4;https://www.wanikani.com/vocabulary/%E8%8A%B1%E8%A6%8B
2690;村;Village, Rural Town;むら;むら;noun;4;https://www.wanikani.com/vocabulary/%E6%9D%91
2691;村人;Villager;むらびと;むらびと;noun;4;https://www.wanikani.com/vocabulary/%E6%9D%91%E4%BA%BA
2701;見方;Way Of Seeing, Point Of View, Perspective, Viewpoint;みかた;みかた;noun;4;https://www.wanikani.com/vocabulary/%E8%A6%8B%E6%96%B9
2676;天気;Weather;てんき;てんき;noun;4;https://www.wanikani.com/vocabulary/%E5%A4%A9%E6%B0%97
2728;平日;Weekdays;へいじつ;へいじつ;noun;4;https://www.wanikani.com/vocabulary/%E5%B9%B3%E6%97%A5
7521;白い;White;しろい;しろい;い adjective;4;https://www.wanikani.com/vocabulary/%E7%99%BD%E3%81%84
2711;世;World, Society, Age, Generation;よ;よ;noun;4;https://www.wanikani.com/vocabulary/%E4%B8%96
3413;年;Year, Age;とし;とし;noun;4;https://www.wanikani.com/vocabulary/%E5%B9%B4
2662;２０１１年;Year 2011, 2011, The Year 2011;にせんじゅういちねん;にせんじゅういちねん;noun;4;https://www.wanikani.com/vocabulary/%EF%BC%92%EF%BC%90%EF%BC%91%EF%BC%91%E5%B9%B4
2664;年中;Year Round, All Year, Whole Year, Throughout The Year;ねんじゅう;ねんじゅう;adverb, noun;4;https://www.wanikani.com/vocabulary/%E5%B9%B4%E4%B8%AD
2757;当たり;A Success, Success, Hit, Guess;あたり;あたり;noun;5;https://www.wanikani.com/vocabulary/%E5%BD%93%E3%81%9F%E3%82%8A
2793;休学;Absent From School, Absence From School, School Absence, Leave Of Absence;きゅうがく;きゅうがく;noun, する verb;5;https://www.wanikani.com/vocabulary/%E4%BC%91%E5%AD%A6
2810;作用;Action, Effect, Operation;さよう;さよう;noun, する verb;5;https://www.wanikani.com/vocabulary/%E4%BD%9C%E7%94%A8
7670;仕草;Action, Gesture, Behavior;しぐさ;しぐさ;noun;5;https://www.wanikani.com/vocabulary/%E4%BB%95%E8%8D%89
2795;空気;Air, Atmosphere;くうき;くうき;noun;5;https://www.wanikani.com/vocabulary/%E7%A9%BA%E6%B0%97
7462;万人;All People, Everybody;ばんにん;ばんにん;noun;5;https://www.wanikani.com/vocabulary/%E4%B8%87%E4%BA%BA
2812;大作;An Epic, Epic, Epic Saga, Masterpiece, Masterwork, Magnum Opus;たいさく;たいさく;noun;5;https://www.wanikani.com/vocabulary/%E5%A4%A7%E4%BD%9C
2827;古来;Ancient;こらい;こらい;adverb, noun, の adjective;5;https://www.wanikani.com/vocabulary/%E5%8F%A4%E6%9D%A5
2835;角;Angle, Corner;かく;かく, かど;noun, suffix;5;https://www.wanikani.com/vocabulary/%E8%A7%92
7568;考古学;Archeology, Archaeology;こうこがく;こうこがく;noun, の adjective;5;https://www.wanikani.com/vocabulary/%E8%80%83%E5%8F%A4%E5%AD%A6
3417;今すぐ;At Once, Right Now, Immediately, Right Away;いますぐ;いますぐ;adverb;5;https://www.wanikani.com/vocabulary/%E4%BB%8A%E3%81%99%E3%81%90
2768;牛肉;Beef;ぎゅうにく;ぎゅうにく;noun, の adjective;5;https://www.wanikani.com/vocabulary/%E7%89%9B%E8%82%89
7731;生まれ;Birthplace, Birth;うまれ;うまれ;noun;5;https://www.wanikani.com/vocabulary/%E7%94%9F%E3%81%BE%E3%82%8C
2801;青い;Blue, Unripe;あおい;あおい;い adjective;5;https://www.wanikani.com/vocabulary/%E9%9D%92%E3%81%84
2806;体;Body;からだ;からだ;noun, の adjective;5;https://www.wanikani.com/vocabulary/%E4%BD%93
3408;男の子;Boy;おとこのこ;おとこのこ;noun;5;https://www.wanikani.com/vocabulary/%E7%94%B7%E3%81%AE%E5%AD%90
8895;〜斤;Bread Loaf Counter, Counter for Loaves of Bread;きん;きん;counter, suffix;5;https://www.wanikani.com/vocabulary/%E3%80%9C%E6%96%A4
2821;兄弟;Brothers, Siblings;きょうだい;きょうだい;noun;5;https://www.wanikani.com/vocabulary/%E5%85%84%E5%BC%9F
3409;毛虫;Caterpillar;けむし;けむし;noun;5;https://www.wanikani.com/vocabulary/%E6%AF%9B%E8%99%AB
2842;近い;Close, Nearby, Near;ちかい;ちかい;い adjective;5;https://www.wanikani.com/vocabulary/%E8%BF%91%E3%81%84
2772;色;Color;いろ;いろ;noun;5;https://www.wanikani.com/vocabulary/%E8%89%B2
2834;会社;Company, Corporation, The Office;かいしゃ;かいしゃ;noun;5;https://www.wanikani.com/vocabulary/%E4%BC%9A%E7%A4%BE
2809;作文;Composition, Writing, Essay;さくぶん;さくぶん;noun, する verb;5;https://www.wanikani.com/vocabulary/%E4%BD%9C%E6%96%87
2741;大会;Convention, Tournament, Meetup, Event;たいかい;たいかい;noun, の adjective;5;https://www.wanikani.com/vocabulary/%E5%A4%A7%E4%BC%9A
2813;図;Diagram;ず;ず;noun, suffix;5;https://www.wanikani.com/vocabulary/%E5%9B%B3
7730;外交;Diplomacy;がいこう;がいこう;noun;5;https://www.wanikani.com/vocabulary/%E5%A4%96%E4%BA%A4
3410;下町;Downtown, Backstreets;したまち;したまち;noun;5;https://www.wanikani.com/vocabulary/%E4%B8%8B%E7%94%BA
2791;工学;Engineering;こうがく;こうがく;noun;5;https://www.wanikani.com/vocabulary/%E5%B7%A5%E5%AD%A6
2759;毎日;Every Day, Daily;まいにち;まいにち;noun;5;https://www.wanikani.com/vocabulary/%E6%AF%8E%E6%97%A5
2758;毎月;Every Month, Monthly;まいつき;まいつき, まいげつ;noun;5;https://www.wanikani.com/vocabulary/%E6%AF%8E%E6%9C%88
2753;毎回;Every Time, Each Time;まいかい;まいかい;noun;5;https://www.wanikani.com/vocabulary/%E6%AF%8E%E5%9B%9E
2760;毎年;Every Year, Yearly, Annually, Each Year;まいとし;まいとし, まいねん;noun;5;https://www.wanikani.com/vocabulary/%E6%AF%8E%E5%B9%B4
2763;羽;Feathers, Feather, Wing, Wings;はね;はね;noun;5;https://www.wanikani.com/vocabulary/%E7%BE%BD
2829;〜年来;For Some Years, For Years;ねんらい;ねんらい;suffix;5;https://www.wanikani.com/vocabulary/%E3%80%9C%E5%B9%B4%E6%9D%A5
2794;林;Forest, Grove;はやし;はやし;noun;5;https://www.wanikani.com/vocabulary/%E6%9E%97
7672;〜形;Form, Tense;けい;けい;suffix;5;https://www.wanikani.com/vocabulary/%E3%80%9C%E5%BD%A2
8661;大体;General, Approximate, Outline, Gist;だいたい;だいたい;noun;5;https://www.wanikani.com/vocabulary/%E5%A4%A7%E4%BD%93
2797;金;Gold;きん;きん;noun, suffix;5;https://www.wanikani.com/vocabulary/%E9%87%91
2803;草;Grass;くさ;くさ;noun;5;https://www.wanikani.com/vocabulary/%E8%8D%89
2811;工作;Handicraft, Crafts, Maneuvering;こうさく;こうさく;noun, する verb;5;https://www.wanikani.com/vocabulary/%E5%B7%A5%E4%BD%9C
2833;本社;Headquarters, Hq, Head Office, Company Headquarters;ほんしゃ;ほんしゃ;noun;5;https://www.wanikani.com/vocabulary/%E6%9C%AC%E7%A4%BE
3648;里心;Homesick, Homesickness;さとごころ;さとごころ;noun;5;https://www.wanikani.com/vocabulary/%E9%87%8C%E5%BF%83
3647;里;Hometown, Village, One's Parents' Home;さと;さと;noun;5;https://www.wanikani.com/vocabulary/%E9%87%8C
2784;何日;How Many Days, What Day, Which Day;なんにち;なんにち;noun, expression;5;https://www.wanikani.com/vocabulary/%E4%BD%95%E6%97%A5
2782;何人;How Many People;なんにん;なんにん;noun, expression;5;https://www.wanikani.com/vocabulary/%E4%BD%95%E4%BA%BA
2786;何回;How Many Times;なんかい;なんかい;noun, expression;5;https://www.wanikani.com/vocabulary/%E4%BD%95%E5%9B%9E
2828;外来;Imported, Outpatient, Foreign;がいらい;がいらい;noun, の adjective;5;https://www.wanikani.com/vocabulary/%E5%A4%96%E6%9D%A5
2771;自立;Independence, Self Reliance;じりつ;じりつ;noun, する verb, の adjective;5;https://www.wanikani.com/vocabulary/%E8%87%AA%E7%AB%8B
2808;体内;Internal, Within The Body, Inside The Body;たいない;たいない;noun, の adjective;5;https://www.wanikani.com/vocabulary/%E4%BD%93%E5%86%85
2769;皮肉;Irony, Sarcasm;ひにく;ひにく;noun, な adjective, の adjective;5;https://www.wanikani.com/vocabulary/%E7%9A%AE%E8%82%89
2831;入社;Joining A Company, Entering A Company;にゅうしゃ;にゅうしゃ;noun, する verb;5;https://www.wanikani.com/vocabulary/%E5%85%A5%E7%A4%BE
2815;大声;Large Voice, Loud Voice, Big Voice;おおごえ;おおごえ;noun, の adjective;5;https://www.wanikani.com/vocabulary/%E5%A4%A7%E5%A3%B0
2743;光;Light, Sunlight;ひかり;ひかり;noun;5;https://www.wanikani.com/vocabulary/%E5%85%89
2744;光年;Light-year;こうねん;こうねん;noun;5;https://www.wanikani.com/vocabulary/%E5%85%89%E5%B9%B4
8696;文学;Literature;ぶんがく;ぶんがく;noun;5;https://www.wanikani.com/vocabulary/%E6%96%87%E5%AD%A6
3412;男の人;Man;おとこのひと;おとこのひと;noun;5;https://www.wanikani.com/vocabulary/%E7%94%B7%E3%81%AE%E4%BA%BA
2754;多い;Many, Much, Lots Of;おおい;おおい;い adjective;5;https://www.wanikani.com/vocabulary/%E5%A4%9A%E3%81%84
2755;多分;Maybe, Perhaps, Probably;たぶん;たぶん;adverb, noun;5;https://www.wanikani.com/vocabulary/%E5%A4%9A%E5%88%86
2767;肉;Meat;にく;にく;noun;5;https://www.wanikani.com/vocabulary/%E8%82%89
7523;会;Meeting, Assembly, Party;かい;かい;independent noun, in compounds;5;https://www.wanikani.com/vocabulary/%E4%BC%9A
2799;お金;Money;おかね;おかね;noun;5;https://www.wanikani.com/vocabulary/%E3%81%8A%E9%87%91
2745;月光;Moonlight, Moonbeam;げっこう;げっこう;noun;5;https://www.wanikani.com/vocabulary/%E6%9C%88%E5%85%89
2825;来月;Next Month;らいげつ;らいげつ;noun;5;https://www.wanikani.com/vocabulary/%E6%9D%A5%E6%9C%88
2826;来年;Next Year;らいねん;らいねん;noun;5;https://www.wanikani.com/vocabulary/%E6%9D%A5%E5%B9%B4
2779;北西;Northwest;ほくせい;ほくせい;noun, の adjective;5;https://www.wanikani.com/vocabulary/%E5%8C%97%E8%A5%BF
2620;兄;Older Brother, Big Brother, Elder Brother;あに;あに;noun;5;https://www.wanikani.com/vocabulary/%E5%85%84
2751;一回;One Time, Once;いっかい;いっかい;noun;5;https://www.wanikani.com/vocabulary/%E4%B8%80%E5%9B%9E
2770;自分;Oneself, Myself, Self;じぶん;じぶん;pronoun, の adjective;5;https://www.wanikani.com/vocabulary/%E8%87%AA%E5%88%86
